title,description,genres,meta_score,user_score,developer,platform,release_date,rating
CRYPT OF THE NECRODANCER,"Crypt of the NecroDancer is a hardcore rhythm-based roguelike game. Can you survive this deadly dungeon of dance, slay the NecroDancer, and recapture your still beating heart? Or will you be a slave to the rhythm for all eternity? Players must move on the beat to navigate procedurally generated dungeons while battling dancing skeletons, zombies, dragons, and more! Groove with the game's epic dance soundtrack, or select songs from your own MP3 collection! You can even play with a dance pad to really shake your bones!","Genre(s): Action, Role-Playing, Rhythm, General, Action RPG, Music",N/A,6.8,Brace Yourself Games,PlayStation Vita,"Feb 2, 2016",N/A
CRYPTO BY POWGI,"Crack the code to reveal the quote in this classic cryptogram puzzle.

Decrypt the ciphers to find 180 funny and inspirational messages.","Genre(s): Puzzle, General, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Jul 7, 2020",N/A
CRYSTAL ICE,N/A,"Genre(s): Miscellaneous, Puzzle, General",N/A,tbd,The Liverpool Office,PlayStation Vita,"Jan 14, 2014",N/A
CUBE DASHER,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,ptt,PlayStation Vita,"Mar 10, 2015",N/A
CUBE RUNNER,"Do you still have some time to kill but not in the mood for a complex game? Then Cube Runner is the game for you! The whole game can be controlled with only one button and is simple to understand.
Jump as long as possible from platform to platform to get the highest possible score.","Genre(s): Action, Platformer, 2D",N/A,tbd,Wilco van der Brink,PlayStation Vita,"Jun 2, 2015",N/A
CUBEXCUBE,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,MMA,PlayStation Vita,"Feb 10, 2015",N/A
CUBIXX,"Use your laser to cut away the surfaces of a mysterious cube and free the energy within. Cutting longer lines and crossing multiple cube surfaces gives you bigger combos, but at far greater risk. Can you brave this hazardous environment and complete all 20 levels? Old-school, high score-chasing gameplay with a modern twist. Do you have what it takes to top the high score table and become number one?","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,Laughing Jackal,PlayStation Vita,"Oct 17, 2012",N/A
CURRENCY CONVERTER,N/A,"Genre(s): Action, General",N/A,tbd,ZHANG BO,PlayStation Vita,"Apr 1, 2014",N/A
CURSE OF THE CRESCENT ISLE DX,"A curse has befallen the Crescent Isle and it's up to you to save them. Luckily the curse has transformed your people into helpful monsters such as drills, blobs, icicles, and gravity flipping...things.

With your monster subjects in hand you'll have to drill through rocks, maneuver through spiky terrain, freeze water to pass over the sea, and restore your kingdom to its former glory.","Genre(s): Action, Platformer, 2D",N/A,tbd,Adam Mowery,PlayStation Vita,"Jun 2, 2015",N/A
CURSES 'N CHAOS,"When brawny bounty hunters Leo and Lea are cursed by Algarr the Wizard King, they’re mobbed by all sorts of creatures and monsters. Alchemist Allison knows a sure-fire way to get rid of the curse: The Elixir of Life. But the only way to get the Elixir’s ingredients? Smash 'dem monsters.","Genre(s): Action, Beat-'Em-Up, 2D",N/A,6.4,Tribute Games,PlayStation Vita,"Aug 18, 2015",E10+
CYBARIAN: THE TIME TRAVELLING WARRIOR,"Cybarian The Tme Travelling Warrior is a classically inspired arcade action game, with a mixture of modern and retro gaming tropes.

The game is an amalgamation of old school 2D platformers and side scrolling beat em' ups.","Genre(s): Action, Platformer, 2D",N/A,tbd,Ratalaika Games,PlayStation Vita,"Jun 18, 2019",E10+
CYTUS LAMBDA,N/A,"Genre(s): Action, Miscellaneous, Rhythm, Music, Music",N/A,6.8,Rayark Inc.,PlayStation Vita,"Jun 26, 2013",N/A
DAGGERHOOD,"Every man should have a skill and for Vincent S. Daggerhood, that skill was thieving. Quick with his hands, there was no loot he couldn't plunder and no treasure chest he couldn't escape with.

For Daggerhood, life was good, until come that fateful day he was finally caught and in the name of justice, to pay for his crimes, he was cast into the forsaken caverns.

But this is not the end of Daggerhood's story, for this is the beginning. Filled with the desire for freedom and a craving for retribution, Daggerhood has set his sights on stealing the King's gold and armed with a dagger he can throw and reclaim by teleporting to its current position, across 100 levels, he's going to need your help!","Genre(s): Action, General, Platformer, 2D",N/A,tbd,Woblyware,PlayStation Vita,"Feb 19, 2019",E10+
DAMASCUS GEAR: OPERATION OSAKA,"The goal of ""Damascus Gear Operation Osaka"" is to repay the hero's significant [debt] before the due date. In the [Cosmopolis], GEAR pilots fight day and night in the [Arena] for large sums of Eyn (this world's currency). The hero will participate in the Arena as a Ranker, aiming to use the prize money to repay his debt.

Once per day, the hero can choose to go on a [mission] or enter the [Arena].

In [missions], you explore dungeons to collect new parts, while you can win prize money and rank up by fighting in the [Arena]. Use [missions] to enhance your GEAR, and earn prize money in the [Arena] before the due date. If you don't make it by the due date...","Genre(s): Role-Playing, Action RPG",N/A,tbd,Arc System Works,PlayStation Vita,"Mar 7, 2018",T
DAMASCUS GEAR: OPERATION TOKYO,"As one of the members of FREYA, the robot-fightin’-est outfit on the planet, you’ll use your GEAR (good robot) to beat the ever-loving snot out of the RAGE (bad robots, anagram of “GEAR”). And these mechanics just wouldn’t be RPG-inspired if they didn’t involve picking parts off the metallic corpses of your defeated foes and bolting them onto your own rattling, death-dealing hulk of steel. So naturally you can do that too.","Genre(s): Role-Playing, Action RPG",59,6.7,Arc System Works,PlayStation Vita,"Mar 24, 2015",T
DANGANRONPA 2: GOODBYE DESPAIR,"Jabberwock Island was, at one time, a popular tourist haunt. This now populated island remains oddly pristine. You and your classmates at the elite Hope's Peak Academy have been brought to this island by your cute teacher for a “lovey-dovey, heart-throbbing school trip.” Everyone seems to be having fun in the sun...until Monokuma returns to restart his murderous game! Trapped on this island of mutual killing, your only hope of escape rests in solving the island’s mysteries. But be warned—sometimes the truth can be its own despair. [NIS America]","Genre(s): Action, Adventure, General, Visual Novel",81,8.8,Spike Chunsoft,PlayStation Vita,"Sep 2, 2014",M
DANGANRONPA ANOTHER EPISODE: ULTRA DESPAIR GIRLS,"After the horrors have ended at Hope's Peak Academy, society is on the verge of collapse and violent anarchy has engulfed the whole world in despair. Danganronpa Another Episode: Ultra Despair Girls is the pre-sequel to the mystery adventure game Danganronpa 2: Goodbye Despair. Unlike the first 2 installments, players assume the roles of two heroines, Komaru Naegi and Toko Fukawa, as they are thrust into a despair-ridden Towa City with one goal: to escape.","Genre(s): Action Adventure, General",72,8.1,Spike Chunsoft,PlayStation Vita,"Sep 1, 2015",M
DANGANRONPA V3: KILLING HARMONY,"Welcome to a new world of Danganronpa, and prepare yourself for the biggest, most exhilarating episode yet. Set in a psycho-cool environment, a new cast of 16 characters find themselves kidnapped and imprisoned in a school. Inside, some will kill, some will die, and some will be punished. Reimagine what you thought high-stakes, fast-paced investigation was as you investigate twisted murder cases and condemn your new friends to death.

KEY FEATURES:

* A New Danganronpa Begins - Forget what you thought you knew about Danganronpa and join a completely new cast of Ultimates for a brand-new beginning.

* Murder Mysteries - In a world where everyone is trying to survive, nobodys motivations are quite what they seem. Use your skills to solve each new murder or meet a gruesome end.

* Lie, Panic, Debate! - The world is shaped by our perception of it. Fast-paced trial scenes will require lies, quick wits, and logic to guide your classmates to the right conclusions.

* New Mini Games - Between the madness of murdered peers and deadly trials, enjoy an abundance of brand-new mini games!","Genre(s): Adventure, Visual Novel",80,7.1,Spike Chunsoft,PlayStation Vita,"Sep 26, 2017",M
DANGANRONPA: TRIGGER HAPPY HAVOC,"Fifteen super-elite students have been locked in the school and they are forced to live in this isolated community. There is a special rule for the students: only murderers can graduate from the school, and this rule turns the prosperous school into the despairing place. The protagonist, however, does not follow this rule. He investigates murders instead of murdering somebody and tries to figure out a way to escape from the school.","Genre(s): Action Adventure, Adventure, Horror, Survival, Visual Novel",80,8.8,Spike Chunsoft,PlayStation Vita,"Feb 11, 2014",M
DARIUSBURST: CHRONICLE SAVIOURS,"Game Features:

- Brand-new story mode with hundreds of stages covering DARIUS history

- 3000+ stages unlockable by global players in AC Chronicle mode

- 9 playable ships to choose from including classic Silver Hawk variants, a new CS-exclusive ship, and gameplay-changing Burst modes

- Branching stages where you choose your own path and challenge level

- Over 40 enormous, robotic sea-monster battleships (including new CS-exclusive bosses)

- Haunting and memorable Zuntata soundtrack from classic tracks to new compositions

- Cross-Save support with PlayStation(R)4Vita system","Genre(s): Action, Shooter, Shoot-'Em-Up, Horizontal",N/A,7.3,Pyramid,PlayStation Vita,"Nov 30, 2015",N/A
DARK QUEST,"Dark Quest is a turn based fantasy role playing adventure game where players assume the role of a mighty barbarian on his epic quest to destroy the forces of the evil sorcerer and save the land from evil.

An evil sorcerer has appeared in the lands, he has built a dungeon in the nearby village of darkwood, where his minions use it as a base to raid the surrounding villages to bring terror and death to all its citizens. A hero by the name Zantor dares to defy the powers of the sorcerer and seeks to destroy the dungeon and put an end to this.","Genre(s): Role-Playing, General, General",N/A,tbd,Brain Seal Ltd,PlayStation Vita,"Oct 8, 2013",N/A
DARKEST DUNGEON,"Darkest Dungeon is a gothic roguelike RPG dungeon crawler about the psychological stresses of adventuring. You will lead a band of four heroes on a perilous side-scrolling descent, dealing with a prodigious number of threats to their bodily health, and worse, a relentless assault on their mental fortitude! Five hundred feet below the earth you will not only fight unimaginable foes, but famine, disease, and the stress of the ever-encroaching dark. Darkest Dungeon focuses on the humanity and psychological vulnerability of the heroes and asks: What emotional toll does a life of adventure take?","Genre(s): Role-Playing, General",N/A,8.7,Red Hook Studios,PlayStation Vita,"Sep 27, 2016",N/A
DARKEST DUNGEON: ANCESTRAL EDITION,"Recruit, train, and lead a team of flawed heroes through twisted forests, forgotten warrens, ruined crypts, and beyond. You'll battle not only unimaginable foes, but stress, famine, disease, and the ever-encroaching dark. Uncover strange mysteries, and pit your heroes against an array of fearsome monsters with an innovative strategic turn-based combat system.","Genre(s): Role-Playing, General",N/A,tbd,Red Hook Studios,PlayStation Vita,"Sep 10, 2019",T
DARKEST DUNGEON: THE CRIMSON COURT,"Darkest Dungeon: The Crimson Court is the first expansion for the award-winning grim and gothic RPG by Red Hook Studios. Crimson Court is a parallel campaign experienced alongside the main Darkest Dungeon content that will provide you with new challenges and variation at every difficulty level. The narrative grounding sheds some light on the Ancestor's early days, and will be presented in the same style of cut-scenes you've seen elsewhere in the game.

The DLC is designed to be played alongside an existing campaign, or as a brand new one--your choice! The events and features will unlock over the course of play.

As the Crimson Curse spreads unrelentingly over the estate, parties will battle new enemies in familiar regions, as well as setting foot in a completely new sprawling environment: the Courtyard. There, amidst unique curios, traps and obstacles, a complete faction of new blood-crazed foes lie in wait, overseen by three distinct boss encounters. These slavering enemies and epic encounters will introduce new combat mechanics, testing the limits of your favorite strategies.

As the infestation grows and your roster begins to sicken, the Fanatic will emerge to roam the hallways, confusing friend and foe alike in his zealous quest to exterminate the Curse. The odds are not completely stacked against you, however! A new playable hero class will be added alongside powerful new trinkets, town events, and a fresh way to expand and upgrade your Hamlet.","Genre(s): Role-Playing, General",N/A,tbd,Red Hook Studios,PlayStation Vita,"Aug 22, 2017",N/A
