title,description,genres,meta_score,user_score,developer,platform,release_date,rating
GLAIVE: BRICK BREAKER,"Action-packed, oldschool arcade classic is back - an all new arkanoid experience!

You have been granted access to pilot ""Glaive"" - a brick breaking battle ship. Prove your ability and use it to fight through 125 stages of intense arkanoid-style action.

Glaive is a classic and popular arkanoid-type game with beautiful 3D graphics. Many power-ups, tons of different stages and dynamic gameplay. Various game modes and boss fights. All you need is here.

Do not waste time and start your adventure today is this sensational remake of one of the most popular games of all time. Go back to the past - play your favorite game in a style reminiscent of the cult classic version of the game.","Genre(s): Action, Arcade",,tbd,Blue Sunset Games,PlayStation 4,"Mar 17, 2021",
GLAM'S INCREDIBLE RUN: ESCAPE FROM DUKHA,"Glam is a hard, action packed acrobatic platformer game where you have to run, jump, climb and swing to make it to the exit without falling into the emptiness, getting hit by spikes and bullets, caught by goblins or squeezed by items.

In this game you play as Glam, her goal is to rescue her mother from the realm of Caterina. She is being held captive by the evil witch to prevent Glam's and her mother's power to unite

Glam has the most unique ability in the video game history; she can grab branches and swing by using her hair. Controls are simple: three buttons and a joystick. Master your, swinging and jumping skills on the epic obstacles courses where each death is a lesson.

The levels are packed into 11 chapters, each chapter has its own unique peril: hanging cubes, goblins and skulls, sliding and spinning platforms, false floors, cannons, crates.","Genre(s): Action, Platformer, 2D",,tbd,Red Art Games,PlayStation 4,"Mar 31, 2022",
GLASS MASQUERADE,An artistic puzzle game inspired by Art Deco and stained-glass artisans of the 20th century. Combine hidden glass pieces to unveil clocks and themes exhibited by various cultures of the world at an interactive electronic show.,"Genre(s): Puzzle, General",,tbd,Onyx Lute,PlayStation 4,"Feb 6, 2019",E
GLASS MASQUERADE 2: ILLUSIONS,"Glass Masquerade 2: Illusions is a dreamlike collection of artistic jigsaw puzzles to piece together at your own relaxed pace. Dive into the rabbit hole of the abstract and the fantastical, putting together stained-glass fragments to solve dreams and riddles. Enjoy baroque depictions of 20th century imagination, in puzzles more intricate and complex than the original.","Genre(s): Puzzle, General",,tbd,Onyx Lute,PlayStation 4,"Feb 11, 2020",E
GLEAMLIGHT,"Welcome to Gleamlight – a 2D action game that will take you through an adventure traversing a beautiful, transient world. Immerse yourself amid the beautiful stained glass artistry as you navigate without the reliance of any standard game UI, while tracing the world’s mysterious unspoken story.
What will you, as Gleam, sense and feel through your travels across this beautiful, yet fearsome world of glass?","Genre(s): Action, Platformer, 2D",,tbd,DICO,PlayStation 4,"Aug 20, 2020",
GLEYLANCER,"In the year 2025, a war breaks out between humans and a hostile alien race, and 16-year-old Lucia and the rest of the starfighter pilots in the Earth Federation must join the battle. When Lucias father, Ken, is kidnapped by the aliens, Lucia decides to take action and hijacks a brand-new prototype starfighter, the Gley Lancer, in order to try to save her father. In this side-scrolling shooter, step into the cockpit of the Gley Lancer as Lucia, rescue your father, and destroy the evil aliens that are bent on destroying the human race!","Genre(s): Action, Shooter, Shoot-'Em-Up, Horizontal",,tbd,Ratalaika Games,PlayStation 4,"Oct 15, 2021",E10+
GLITCHANGELS,"Deploy your team of Glitchangels to repair 'THE SYSTEM', one corrupt subroutine at a time.

Defeat hordes of enemies, purify areas of corruption and unlock devastating abilities as you go.

Become a ghostly apparition, go supersonic, summon minions, nuke the world, or even rewind space-time itself!

The braver you are, the deeper you go, into the depths of the virtual realm - headlong into confrontation with the five bosses of the forbidden partions.","Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",,tbd,Pumpkin Studio,PlayStation 4,"Apr 22, 2022",E10+
GLITTERING SWORD,"Not every game can be rated solely by screenshots. It's like a human's essence that can’t be measured by a staged photo. And thus Glittering Sword is not that kind of game that some may think judging by screenshots or trailer. On the first glance it looks like typical action-adventure, like many other classic titles from the 90's. Glittering Sword is full with the spiritual references to these classical gaming brands, and it’s shiny and balanced graphical setting helps the player to dive into the memorable adventure. Best way to describe this game by phrase: «fantasy adventure set in a cozy world with Sokoban-style puzzles». Here, each screen is the individual location with traps, enemies, portals and switches, and the player needs to learn the exact order of completing things the right way. The more you play Glittering Sword, the harder it gets with traps being more and more deadly, and the enemies become tougher.","Genre(s): Action Adventure, General",,tbd,ChiliDog Interactive LLC,PlayStation 4,"Feb 5, 2021",T
GLO,"Enter a realm shrouded in darkness and take a leap of blind faith as you try to find a way out. GLO is a simple and rewarding puzzle platformer with an daunting central mechanic – nearly everything that stands between you and your goal is obscured and invisible. Using only the light around you and the glow of your projectiles, you must rely on memory to guide you through the obstacles and hazards that you glimpse. Find reassurance and enlightenment in the messages written on the dark walls, illuminated as you progress and hinting at an emotional story. This is a beautiful and abstract journey across 100 levels, featuring precision controls and an atmospheric soundtrack to drive curiosity and stave off fear of the unknown. It’s minimalistic yet metaphorical, hidden yet ripe for discovery. Will you unlock its secrets?","Genre(s): Puzzle, Action",,tbd,EastAsiaSoft,PlayStation 4,"Sep 9, 2021",E
GLOOM AND DOOM,"Gloom is an ancient wraith trying to earn his way into Heaven by killing demons for an exploitative angel. Wynona is a depressed young girl who is convinced she is the Doom Bringer that will end the world.

His final task is to kill her and she's trying to die - it should be a match made in heaven. But here's the catch: She's unkillable. Gloom and Wynona will have to deal with the agents of both Heaven and Hell if they are going to discover their destinies and escape from their empty and repetitive lives.

And then there's the big dilemma: Should you save the world from a demon apocalypse, or save her soul?","Genre(s): Adventure, Visual Novel",,tbd,Neo Tegoel Games,PlayStation 4,"Aug 25, 2022",M
GNOG,"GNOG is a 3D puzzle game set in a tactile world of toys and secrets. Point, click, grab, poke, spin, pull, and play with uniquely charming monster heads, and explore the hidden worlds inside them from your couch, or face-to-face in stunning PlayStation VR. Filled with eye-catching designs, playful interactions, and a rich, reactive soundtrack, the hand-crafted heads come to life in your hands. Inspired by real-world toy designs, every GNOG head is a miniature world to discover. Grab a bookcase and spin it to reveal a hidden pile of coins, slide levers to navigate a damaged ship through outer space, crank a wheel to cook a stew on the stove – each playful interaction generates lively feedback and surprising consequences. Set to a relaxing and dynamic soundtrack that evolves with each level, the surreal worlds and joyful puzzles of GNOG will have you turning heads. [Playstation.com]","Genre(s): Adventure, General",77.0,7.0,KO-OP,PlayStation 4,"May 2, 2017",PlayStation VR Compatible
GNOMES GARDEN,"A wonderful garden had always brought joy to all the people of the kingdom and all the residents of the castle. But a dry summer withered the king's beloved garden and the surrounding gardens of the kingdom alike. The ruler has fallen ill and the kingdom is in danger. Help the princess save the gardens and make the king better again. Construct buildings, remove obstacles, repair damaged bridges and restore the beauty of the royal garden in Gnomes Garden!","Genre(s): Strategy, Real-Time, General",,tbd,Workroom7,PlayStation 4,"Oct 16, 2018",E
GNOMES GARDEN 2,"The wicked queen of the trolls has returned from banishment! Using her evil magic, she has kidnapped the princess of the gnomes and taken her to a distant kingdom. In those lands, none know of the power of the magical gardens! The gnomish people who live there have suffered long at the hands of the queen of the trolls and her subjects. The princess decides to help her brothers and sisters and return the power of the magic trees.

Head out with the gnomes on a journey through an unexplored continent in this exciting fantasy strategy game in Gnomes Garden 2!","Genre(s): Strategy, Real-Time, General",,tbd,8Floor,PlayStation 4,"Nov 13, 2018",E
GNOMES GARDEN 3: THE THIEF OF CASTLES,"The gnome princess has finally come home. She managed to make peace with the trolls and befriend their queen, but at home evil was afoot: a warlock collector stole the gnome monarch's castle along with the royal family! The princess must gather a team and set off on a new adventure to save her loved ones!

Set off and explore uncharted lands full of mystery and unbelievable creatures in this exciting casual fantasy/strategy game. You'll discover lots of different objectives, a fun plot, and new game elements to try. Manage resources, build structures, plant magic giant trees, and fight against the dastardly warlock and his mass of followers.","Genre(s): Strategy, General",,tbd,4HIT LTD,PlayStation 4,"Jul 24, 2018",E
