title,description,genres,meta_score,user_score,developer,platform,release_date,rating
FAST & FURIOUS: SPY RACERS RISE OF SH1FT3R - ARCTIC CHALLENGE,"Take your combat racing career to cool new places, with the Fast & Furious: Spy Racers Rise of SH1FT3R: Arctic Challenge DLC - including four sub-zero new tracks, most-wanted characters, new vehicles, and spy gear that will give you the edge!

Get ready to drift and slide around Snow Stadium and Forest Hazard, get a grip and avoid spinning out On Thin Ice, and brave the mountainous terrain of Undisclosed Heights!

Drive as the secretive Ms. Nowhere or bionic-armed villain Matsuo, and put their powerful Energy Screen and Laser Cannon spy gear in your arsenal.

And, drive new vehicle styles inspired by the Universal Pictures and DreamWorks Animation series Fast & Furious: Spy Racers, including Tony Toretto's Ion Thresher.","Genre(s): Racing, Arcade, Automobile",N/A,tbd,3d Clouds,Stadia,"Apr 22, 2022",N/A
FIFA 21,"Powered by Frostbite, win as one in EA SPORTS FIFA 21 with new ways to team up and express yourself on the street and in the stadium:

Enjoy even bigger victories together in VOLTA FOOTBALL SQUADS and FIFA Ultimate Team Co-Op.

Manage every moment in FIFA 21 Career Mode with new innovations that create additional depth in matches, transfers and training.

Experience unrivaled authenticity that gives you the most true-to-life experience of The World's Game.","Genre(s): Sports, Team, Soccer, Sim",N/A,3.6,Electronic Arts,Stadia,"Mar 17, 2021",E
FIFA 22,"Powered by Football, EA SPORTS FIFA 22 brings the game even closer to the real thing with fundamental gameplay advances and a new season of innovation across every mode. New gameplay features in FIFA 22 give you more consistency between the posts with a goalkeeper rewrite that brings more composure to the most important position on the pitch, alongside new ball physics, explosive sprint that better matches the acceleration of the games quickest players, and new attacking tactics that let you take control of how your team plays.

In Career Mode, live out your football dreams as you create and manage the game's newest club to glory. VOLTA FOOTBALL rewards you for your flair with restyled small-sided gameplay and new ways to play and progress each season. Get the squad together in Pro Clubs with enhanced team customisation and updated progression that puts you in control of your Virtual Pro's development, and welcome back some of football's most memorable players as new FUT Heroes in FIFA Ultimate Team with a redefined competition structure that makes testing your skills against other players more accessible.

However you play, enjoy unrivaled authenticity everywhere with over 17,000 players, 700+ teams, and more than 30 leagues including the UEFA Champions League, CONMEBOL Libertadores, and the brand new UEFA Europa Conference League - only available in FIFA 22.","Genre(s): Sports, Team, Soccer, Sim",N/A,1.8,EA Canada,Stadia,"Oct 1, 2021",N/A
FINAL FANTASY XV,"Set in modern times but with a touch of medieval influences, Final Fantasy XV focuses on Noctis Lucis Caelum, the prince of a dynasty which rules a city state that has the last remaining crystal. After the crystal is stolen by an invading nation, Niflheim, a global conflict ensues with all other nations wishing to gain it for themselves. Alongside the main protagonist, Noctis is joined by a military tactician Ignis Scienta, who can deftly handle a katana in battle, a melee fighter named Gladiolus Amicitia, gun-wielding Prompto Argentum, and head of the Royal Family Guards Cor Leonis. There's one other character that appears to get close with Noctis, even if her connection with him is still unknown. Her name is Stella Nox Fleuret, she seems to be strong and fight well with her rapier. Against this backdrop of a world at war, Noctis Lucis Caelum and his closest friends embark on an epic journey to try and get the crystal back.","Genre(s): Role-Playing, Action RPG",N/A,7.9,Square Enix,Stadia,"Nov 19, 2019",T
FLOOR KIDS,"Floor Kids is a new breakdance battle game featuring unique freestyle gameplay, rhythm challenges, and multiplayer sessions.

Discover stylized hand-drawn graphics by award-winning animator JonJon set to an original soundtrack by world-renowned scratch DJ/producer Kid Koala. Innovative controls allow you the freedom to play the way you like with a dynamic scoring system that rewards your moves based on musicality, originality, and style.

Build up your crew of bboys and bgirls, unlocking new characters and locations as you cross the city, busting hundreds of different moves and countless combinations on your journey from the corner to the club.

Bring Your Skills. Build Your Crew. Find Your Style.","Genre(s): Action, Rhythm, Dancing",N/A,6.2,Merj Media,Stadia,"Apr 14, 2021",E
FOOTBALL MANAGER 2020,"Run your football club, your way. Every decision counts in Football Manager 2020 with new features and polished game mechanics rewarding planning and progression like never before, empowering managers to develop and refine both your club's and your own unique identity.

Walk down the tunnel to a living, breathing football world with you at the very heart of it. Around here, your opinion matters! This is a world that rewards planning and knowledge but, unlike other games, there's no pre-defined ending or script to follow just endless possibilities and opportunities. Every club has a story to tell and it's down to you to create it.

They say football is a game of dreams. Well, managers are a special breed of dreamers. They don't see problems, only opportunities: the chance to prove themselves against the best in the world, to develop and instil a new footballing philosophy, to nurture talent through the ranks, to lift the club to greater heights and end the wait for silverware.

How you get to the top is up to you... you'll own your decisions, and the consequences they bring...","Genre(s): Sports, Team, Soccer, Management",N/A,6.9,Sports Interactive,Stadia,"Nov 19, 2019",N/A
FORECLOSED,"FORECLOSED is a narrative-driven action-adventure set in a Cyberpunk world filled with action, suspense, and experimental augmentations. Follow the story of Evan Kapnos, his identity recently Foreclosed, stripped of his job, his brain implants and his access to the city Block-chain, he must now escape before his identity and implants are auctioned off.

FORECLOSED combines the playability of video games with the sleek visual aesthetic of comic books. Everything from game-play to cinematics are experienced within the stylistic framework of a graphic novel. Full screen and comic panel perspectives are seamlessly blended as you move throughout FORECLOSED's Cyberpunk city, uncovering a gripping conspiracy story.","Genre(s): Action Adventure, General",N/A,6.9,Antab,Stadia,"Aug 12, 2021",M
GET PACKED,Get Packed is a couch co-op removals game with calamity and physics-based carnage for 1 to 4 players. Fusing Overcooked style frantic fun & Gang Beasts inspired elastic physics you and your rubber-limbed removal team help the citizens of Ditchlington relocate as fast as you can. [Google],"Genre(s): Puzzle, Action, General",81,7.7,Moonshine Studios,Stadia,"Apr 28, 2020",E10+
GIGANTOSAURUS: THE GAME,"Explore and race across the prehistoric world of Gigantosaurus. This Disney dino tale is part saving the world, part super race, and all giant fun!

Rocky, Tiny, Mazu and Bill have scary problems like the meteor that's blocked up Giganto's volcano! Only you and your dino friends can dare to solve puzzles and save the day but you might need Giganto's powers too! And the end of each story is the start of a super rally to the next zone. Will you be the most roarsome adventurer or the fastest racer?","Genre(s): Action Adventure, General",N/A,tbd,Cyber Group Studios,Stadia,"Aug 13, 2021",N/A
GODS WILL FALL,"The gods' torturous rule over humanity has lasted for millennia. Bent on cruelty and suffering, they demand to be served with blind worship through an oath of fealty pledged from every man, woman and child. To those who don't submit to the gods' will; a slow and merciless death awaits.

Experience the brutal trials of a venturous band of warriors in their desperate plight to sever the gods' callous grip on humanity. Every man and woman who can muster a blade, having suffered the brutality of the gods' reign for too long, will be called upon to form your clan of 8 Celtic survivors and rise up to take on the legions of horrific beasts and minions that dwell in each of the gods' hellish realms.

Succeed and see legends born. Fail, and watch lives turn to dust.","Genre(s): Action Adventure, General",N/A,5.0,Clever Beans,Stadia,"Jan 29, 2021",T
GOLF WITH YOUR FRIENDS,"Golf With Your Friends is an entertaining, challenging, multiplayer mini golf game for up to 12 players. The game currently has 3 levels containing 18 holes each. The controls are simple and the game is designed for the user to be able to host or join a game within a few seconds.","Genre(s): Sports, Individual, Golf, Arcade",N/A,tbd,Blacklight Interactive,Stadia,"Apr 18, 2022",N/A
GRAVITAR: RECHARGED,"A lone pilot, far from home, must navigate an abstract universe of uncharted planets and space stations guarded by mysterious, hostile aliens in Gravitar: Recharged.

You must complete missions in each solar system, navigating a variety of challenging environments, each with varying levels of gravity that will test your skills as a pilot. Complete each mission within a solar system and you will be transported to the next through a massive black hole.

Will you ever make it home?","Genre(s): Action, Arcade",N/A,tbd,SneakyBox,Stadia,"Sep 20, 2022",N/A
GRID,"Capturing intense moment-to-moment racing action, GRID returns with an all-new experience where every race is the chance to choose your own path, create your own story and define your legacy in the motorsport world.

From the creators of the hugely successful DiRT and F1 series, Codemasters invites you to take your place in the GRID World Series and compete in intense wheel-to-wheel racing with the most iconic and desirable race cars -- current and classic, from GT through Touring and Muscle to Stock and Super Modifieds -- and in some of the world's most famous city streets, ovals and circuits.

GRID captures every moment of the race, from the adrenaline rush of lights-out to the elation at the chequered flag -- and in-between, it's all action too. Incidents come one right after the other -- tight overtakes, bumper-to bumper scrapes and competitive collisions -- all heightened by rivalries, team-mates and a nemesis driver who will all either try to help or hinder your progress as you achieve your goal of becoming the GRID World Series champion.","Genre(s): Racing, Simulation, Automobile",N/A,7.1,Codemasters,Stadia,"Nov 19, 2019",E
