title,description,genres,meta_score,user_score,developer,platform,release_date,rating
BATTLEFIELD 3: AFTERMATH,"Rise from the ashes, rebuild your forces and fight for supremacy amongst shattered streets and buildings across 4 earthquake ravaged maps. Players will have additional support in the form of heavily modified troop transport and civilian vehicles adapted to deliver deadly force to the enemy.

KEY FEATURES:

* Fight for supremacy amongst shattered streets and villages across 4 earthquake ravaged maps.
* 3 New vehicles, heavily modified to showcase engineering ingenuity and firepower
* Use the new crossbow to deliver silent and deadly force to the enemy
* New Scavenger game mode, search for weapons amongst the rubble and fight for survival
* 10 new assignments to complete and 10 unique dog tags to unlock","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade",68.0,7.8,EA DICE,PlayStation 3,"Nov 27, 2012",
BATTLEFIELD 3: ARMORED KILL,"Battlefield 3: Armored Kill ups the ante for vehicular mayhem as only Battlefield can do. Featuring new drivable tanks, ATVs, mobile artillery and more, this expansion pack also delivers huge battlefields for an all-out vehicle assault. Armored Kill also includes the biggest map in Battlefield history.

KEY FEATURES:

* All-out vehicle warfare on four new maps
* Includes the biggest map in Battlefield history
* Drive five new vehicles, including tank destroyers, mobile artillery and an ATV or spawn on the gunship and man the cannons
* Earn 20+ unlocks for the new vehicles
* New Tank Superiority game mode
* Earn five new Assignments","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade",79.0,4.3,EA DICE,PlayStation 3,"Sep 4, 2012",
BATTLEFIELD 3: BACK TO KARKAND,"Battlefield 3: Back to Karkand is a massive themed expansion pack featuring four of the most loved maps from Battlefield 2, boldly reimagined for Battlefield 3 with the power and destruction of the Frostbite 2 engine. It also gives you classic weapons and vehicles from Battlefield 2, unique dog tags, and all-new Assignments.","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade",83.0,7.5,EA DICE,PlayStation 3,"Dec 6, 2011",
BATTLEFIELD 3: CLOSE QUARTERS,"Battlefield 3: Close Quarters is an expansion pack bringing the team play of Battlefield 3 to tight indoor environments. The frantic infantry combat is amplified by unprecedented destruction, added persistence, and new weapons. The HD Destruction lets players riddle the environment with bullets, reducing entire locales to ruin. The tight level design and vertical gameplay create a highly competitive environment.
- Get plunged into frantic infantry combat on 4 new maps
- HD Destruction lets you reduce entire locales to ruin
- Earn 10 new weapons to bring back to the base game
- Complete 10 Assignments and get 5 unique dog tags","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade",73.0,6.0,EA DICE,PlayStation 3,"Jun 19, 2012",
BATTLEFIELD 3: END GAME,"Battlefield 3: End Game is a digital expansion pack for Battlefield 3 that brings four distinct maps, a new dirt bike, new lightweight AA vehicles, and two classic Battlefield game modes - Capture the Flag and Air Superiority.","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade",86.0,6.5,EA DICE,PlayStation 3,"Mar 19, 2013",
BATTLEFIELD 3: PREMIUM EDITION,"Included in the Battlefield 3 Premium Edition is the Battlefield 3 game,
Battlefield 3 Premium membership (including all five expansion packs)
and a Multiplayer Head-Start Kit.
This download gives you the Battlefield 3 Premium membership
and the Multiplayer Head-Start Kit.","Genre(s): Action, Shooter, First-Person, Tactical",,tbd,EA DICE,PlayStation 3,"Sep 11, 2012",M
BATTLEFIELD 4,"Battlefield 4 is an action blockbuster that aims for unrivaled destruction. Fueled by Frostbite 3, Battlefield 4 allows you to demolish the buildings shielding your enemy. You will lead an assault from the back of a gun boat. Battlefield grants you the freedom to do more and be more while playing to your strengths and carving your own path to victory. Beyond its hallmark multiplayer, Battlefield 4 features an intense, dramatic character-driven campaign that starts with the evacuation of American VIPs from Shanghai and follows your squad's struggle to find its way home. Change the landscape in real-time with interactive environments that react to your every move. Dominate land, air and sea with all-new, intense water-based vehicular combat.","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",80.0,6.0,EA DICE,PlayStation 3,"Oct 29, 2013",M
BATTLEFIELD 4: CHINA RISING,"Battle for dominance across the vast and majestic Chinese mainland in four massive maps, using all-new vehicles and high-tech military equipment.","Genre(s): Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",,5.9,EA DICE,PlayStation 3,"Dec 3, 2013",
BATTLEFIELD 4: COMMUNITY OPERATIONS,"As the war rages on in South-East Asia, an Indonesian faction of scientists have secretly been working on a human virus, tested on monkeys for use in warfare. It didn't go according to plan and the monkeys managed to outsmart their captors, escaped the facility, and wreaked havoc in the nearby valley. The incident got picked up by military intelligence from both factions who is now sending in forces to seize the research. Enter the dense jungle to battle for supremacy in a valley with a medical research facility, an ancient temple, and a lush waterfall. The valley is infantry focused with limited access making the use of agile vehicles, such as RHIBs on the river and quad bikes for fast transportation, critical for success. Throughout the development of the map Operation Outbreak, Battlefield 4 players have helped shape its final form by providing feedback, suggestions, and voted in critical developmental polls. Are you ready to draw first blood in the jungle?","Genre(s): Action, Shooter, First-Person, Arcade",,tbd,EA DICE,PlayStation 3,"Oct 27, 2015",
BATTLEFIELD 4: DRAGON'S TEETH,"Dragon’s Teeth sees five new weapons making their Battlefield debut in addition to a new unlockable gadget, the Ballistic shield. Dragon’s Teeth also introduces a new game mode, Chain Link, a twist on the fan-favorite Conquest mode that sees squads battle to link capture points in order to achieve victory. Fans will also get ten new assignments with unique unlocks and a new Battle pickup in the R.A.W.R., a remote controlled ground vehicle armed to the teeth.","Genre(s): Action, Shooter, First-Person, Modern, Arcade",,tbd,EA DICE,PlayStation 3,"Jul 15, 2014",
BATTLEFIELD 4: FINAL STAND,"Final Stand is part of BF4 Premium
Battlefield 4 Final Stand moves the fight into the grand Russian wintry landscape as the war closes in on its epic conclusion. In an effort to change the tide of the war a Pan Asian Coalition starts to take form and experimental prototype weapons enter the Battlefield. Take helm of a high-tech hover tank with versatile movement and capability to move sideways with strafing. Find the new powerful Battle Pickups: a devastating rail gun and a deadly high-speed drone. Master all the new high-tech additions to get the upper-hand when facing a whole new Battlefield with harsh blizzards rolling over the vast landscapes, get caught in tight infantry combat in top-secret military bases hidden in the mountains, or when leading your team to victory under a starry Siberian sky. Is this the final stand or the beginning of a long cold war?","Genre(s): Action, Shooter, First-Person, Modern, Arcade",,tbd,EA DICE,PlayStation 3,"Nov 18, 2014",
BATTLEFIELD 4: NAVAL STRIKE,Battlefield 4 Naval Strike takes the water-based combat introduced in Battlefield 4 to the next level with a new amphibious vehicle and four all-new maps set in the South China Sea.,"Genre(s): Action, Shooter, First-Person, Modern, Arcade",,6.8,EA DICE,PlayStation 3,"Apr 15, 2014",
BATTLEFIELD 4: NIGHT OPERATIONS,"Battlefield 4 Night Operations brings more tactical gameplay as the combat goes into the dark. The battle on the grounds of the old Russian tank factory in the map Zavod 311 continues all day without any victor. As the day turns into night the Graveyard Shift begins with a new set of fresh soldiers picking up the battle. When the map is shrouded in darkness the gameplay shift and provides a tactical advantage to the players that utilize scopes for night vision and thermal imaging or use gadgets that reveal the enemy position when the visibility is impaired. Light is more important and using flares or flashlights might increase your vision, but beware that your enemies will spot you easier. Or utilize tactical destruction of light sources such as lamps to cloak the area in even greater darkness.","Genre(s): Action, Shooter, First-Person, Arcade",,tbd,EA DICE,PlayStation 3,"Sep 1, 2015",
BATTLEFIELD 4: PREMIUM EDITION,"Own more, be more with the Battlefield 4 Premium Edition! This is the ultimate Battlefield 4 experience that delivers unrivaled team-based multiplayer, dynamic destructible environments and epic vehicular combat. Battlefield 4 Premium Edition is the ultimate all-out war collection that includes the Battlefield 4 game plus Battlefield 4 Premium membership that gives you five themed digital expansion packs with tons of new multiplayer content, including 20 new maps, new game modes, and plenty of new weapons and vehicles. The collection adds even more diversity, ranging from dramatic amphibious action in Naval Strike and battles across the majestic levels of China Rising to infantry focused urban combat in Dragons Teeth and experimental high-tech warfare in the blissful artic landscape of Final Stand. Plus four fan-favorite maps from Battlefield 3 remade in Second Assault.","Genre(s): Action, Shooter, First-Person, Modern, Arcade",,5.8,Electronic Arts,PlayStation 3,"Oct 21, 2014",
BATTLEFIELD 4: SECOND ASSAULT,Destroy the ceilings of the flooded Operation Metro. Bring down the communications tower of the new Caspian Border. Create flammable hazards on Operation Firestorm and dodge Gulf of Oman’s sand storm. Second Assault pushes the fan-favorites to their limits.,"Genre(s): Action, Shooter, First-Person, Modern, Arcade",,tbd,Dice,PlayStation 3,"Mar 4, 2014",
BATTLEFIELD HARDLINE,"Run your crew as detective Nick Mendoza in an episodic crime drama single player campaign or as cops and criminals in rapid Battlefield multi-player. You will be on one side of the thin blue line or the other. Assume control using new tactics to gather intelligence, obtain warrants and takedown with non-lethal force to effectuate the arrests. Take the cash in a new battlefield playground. New maps and gadgets alter the way you play the game. Utilize grappling hooks and zip-lines to scale city buildings and fly across the city with the cheddar. No matter the strategy, teamwork is key to winning the turf war. Sate your need for speed in new action-packed modes. Hop in exotic muscle cars, sleek crotch rockets or even give your whole crew a lift in transports or armored trucks.","Genre(s): Modern, Action, Shooter, First-Person, Tactical, Arcade",,5.3,Visceral Games,PlayStation 3,"Mar 17, 2015",M
BATTLEFIELD HARDLINE: CRIMINAL ACTIVITY,"Make a name for yourself in four fast-paced new maps - Code Blue, Backwoods, The Beat and Black Friday - littered with small-time robberies and stick-ups.

Money talks in the new Bounty Hunter game mode, take down your foes and collect their bounty coins. To bump up the action add four weapons, two weapon attachments, one gadget, two rides and six masks.","Genre(s): Action, Shooter, First-Person, Tactical",,tbd,Visceral Games,PlayStation 3,"Jun 30, 2015",
