title,description,genres,meta_score,user_score,developer,platform,release_date,rating
LEGO STAR WARS II: THE ORIGINAL TRILOGY,"Lego Star Wars II takes the fun and customization ability of the LEGO play pattern and combines it with the epic story, characters and action from the revolutionary Star Wars: Episodes IV, V and VI. With a unique tongue-in-cheek take on the Original Trilogy, LEGO Star Wars II lets you build and battle your way through your favorite film moments. From Darth Vader's pursuit of Princess Leia aboard her Blockade Runner to Luke's final confrontation with Emperor Palpatine. For the first time ever, characters can get in and out of vehicles, as well as ride creatures. Because it's LEGO style, you can also mix and match the body parts of more than 50 playable characters to create one of millions of possible LEGO Star Wars heroes. And on PS2, Xbox and Windows platforms, a game save from the first LEGO Star Wars can unlock another 50-plus additional characters for Free Play mode -- that's more than 100 total characters. Other exciting additions include free-roaming vehicle levels, the ability to switch ships at will in Free Play mode, cool new character-specific attacks and maneuvers, playable mini-kit vehicles, an adaptive difficulty option and more.","Genre(s): Action Adventure, Sci-Fi",84,8.6,Traveller's Tales,N/A,"Sep 12, 2006",E10+
LOONEY TUNES: BACK IN ACTION,"Play as bugs & daffy on their globetrotting adventure, to find the mythical blue monkey diamond.","Genre(s): Action, Platformer, 3D",64,7.8,Warthog,N/A,"Nov 24, 2003",E
LOST KINGDOMS,"A dark mysterious force has taken over the five Kingdoms of Argwyll, and only one person can solve the mystery and save the world--you, as Princess Katia. Now you must travel through the kingdom and explore over two dozen unique 3D worlds filled with graveyards, forests, mountains, and fortresses. Interact with characters, uncover secret areas, and unravel the mystery of the evil forces. During your adventures, you can summon over 100 guardian creatures to help battle hordes of monsters. Make it a solo mission or go head-to-head with friends in two-player Versus mode.","Genre(s): Role-Playing, Console-style RPG",72,8.3,From Software,N/A,"May 27, 2002",T
LOST KINGDOMS II,"After the events of the original Lost Kingdoms, the Kingdom of Argwyll stands on the brink of destruction. Now you must take the role of Tara as she summons the guardian creatures to battle the invading evil force, uncover its origins, and save the kingdom. In the game's enhanced card-based battle system, you can now collect and power up more than 200 creature cards. New abilities allow you to transform into creatures and fight in different battle areas.","Genre(s): Role-Playing, General",68,8.4,From Software,N/A,"May 21, 2003",T
LUIGI'S MANSION,"Luigi steps out from the shadow of his brother Mario and into the gloomy shadows of a very haunted house in this, his first-ever starring role. Armed with a flashlight and a customized vacuum cleaner, Luigi must rid the mansion of Boos and ghouls--and find his missing brother to boot. As Luigi, you'll search for the keys that open the many locked doors; vacuum coins, cash, and gold bars; and explore vases, bookcases, and drawers. From the brick-walled basement to the gloomy grounds, Luigi's Mansion is packed with chills, thrills, and creepy surprises.","Genre(s): Action Adventure, Fantasy",78,8.6,Nintendo,N/A,"Nov 17, 2001",E
MADAGASCAR,"Based on the animated film from DreamWorks, Madagascar tells the tale of four animals in New York's Central Park Zoo. You must use the skills of your animal crew (consisting of a lion, zebra, giraffe, and hippo) to overcome a variety of dangerous obstacles. As you meet new characters and battle enemies, you'll develop new skills, such as the stealth crawl, the helicopter spin, and the running barrel. Replay levels to unlock character-specific bonuses and cheats.","Genre(s): Action, Platformer, 3D",70,8.2,Toys for Bob,N/A,"May 24, 2005",E10+
MADDEN NFL 06,"With its new modes and enhancements, Madden NFL 06 offers an authentic football experience. Among the game's offensive enhancements are ""QB Vision Control,"" which gives each quarterback a unique field of vision, and ""QB Precision Placement,"" which lets you throw the ball more accurately. In the new NFL Superstar mode, you can experience the life of an NFL player by earning one of more than 60 personas ranging from MVP to movie star.","Genre(s): Sports, Traditional, Football, Sim",86,8.0,EA Sports,N/A,"Aug 8, 2005",E
MADDEN NFL 07,"With the exclusive video game license of the NFL and its players, and currently in its 17th installment, Madden NFL 07 puts you in control the running game like never before. For the first time ever, step up as the lead blocker to create a hole, and then take control of the tailback and smash through, overpower, or slash away from would-be tacklers as you fight for every yard. Innovative rushing controls give you a game-breaking ground attack featuring all-new jukes, cutbacks, and the distinct running styles of your favorite backs.","Genre(s): Sports, Traditional, Football, Sim",82,7.8,EA Tiburon,N/A,"Aug 22, 2006",E
MADDEN NFL 08,"Feel what it's like to be a field general making key personnel decisions on both sides of the ball during the game's biggest moments in Madden NFL 08. Quickly identify your strongest players on the field before every snap then move them into position to make game-changing, momentum-altering plays. Play to your team's strengths by immediately reading your opponent's schemes and reacting to the action as soon as the ball is snapped.","Genre(s): Sports, Traditional, Football, Sim",75,8.8,EA Tiburon,N/A,"Aug 14, 2007",E
MADDEN NFL 2002,"If you enjoy simulation-style football games that play well, have incredible depth, and look great, Madden 2002 is your game.","Genre(s): Sports, Traditional, Football, Sim",89,5.2,EA Sports,N/A,"Nov 17, 2001",E
MADDEN NFL 2003,"The game of football just got more real with Madden NFL 2003. This year's installment of the Madden NFL Football series features more depth, new animation, realistic player AI, and in-depth play modes. Hop on John Madden's Cruiser Tour Bus and travel to all NFL cities to complete skilled tasks in the all-new Mini-Camp mode. The improved graphics and presentation now show sidearm QBs, gang-tackling, stand-still receiver catches, and more than 300 realistic player faces. Madden NFL 2003 gives you more control than ever before, with faster game speed, a more finely tuned passing game, and independent audibles for defensive line, linebackers, and defensive backs.","Genre(s): Sports, Traditional, Football, Sim",92,7.2,EA Sports,N/A,"Aug 12, 2002",E
MADDEN NFL 2004,"In its 14th season, Madden NFL Football isn't showing signs of slowing down. Madden NFL 2004 adds new features such as Playmaker Control and Owner Mode to it's deepen its football simulation. This year, players can make adjustments after the snap and create championship caliber plays with the easy-to-use Playmaker Control. The new Owner mode allows you build and manage your own stadium in addition to your own team. Compete against other players through EA Sports Online Tournaments. With new plays, modes, and online play, Madden NFL 2004 is the most complete, authentic installment in the series yet.","Genre(s): Sports, Traditional, Football, Sim",94,7.0,EA Tiburon,N/A,"Aug 12, 2003",E
MADDEN NFL 2005,"Madden NFL 2005 introduces the Hit Stick, a new feature that lets players turn a game around with a crucial tackle. Along with all-new defensive preplay controls and defensive artificial intelligence enhancements, the defense now has a diverse arsenal of weapons available. Also, the depth of Franchise mode grows with the addition of Storyline Central, a weekly radio talk show that discusses current stories regarding your team and the league. With even more Franchise mode additions, hundreds of new animations, and the new Create-a-Fan feature, Madden NFL 2005 takes the series to the next level.","Genre(s): Sports, Traditional, Football, Sim",90,5.6,EA Tiburon,N/A,"Aug 9, 2004",E
MAJOR LEAGUE BASEBALL 2K6,"Major League Baseball 2K6 is the newest baseball offering from 2K Sports and the only MLB-licensed game this year. Use the new Inside Edge scouting service to get detailed stat tracking and in-depth player reports. MLB 2K6 features detailed controls, letting you use the analog sticks to make precision changes to your swings and throws. ESPN broadcasters Joe Miller and Joe Morgan return to do the commentary. In addition to the single-player season and exhibition modes, MLB 2K6 includes a multiplayer mode.","Genre(s): Sports, Traditional, Baseball, Sim",66,tbd,Kush Games,N/A,"Jun 12, 2006",E
MARIO GOLF: TOADSTOOL TOUR,"Mario Golf: Toadstool Tour updates the Mario Golf series with more swing control, new courses, and fun side games. Carefully select your club, choose the optimal contact point and trajectory, compensate for wind and green speeds, and then swing away. You'll also have to compensate for each character's weaknesses and for each course's terrain--from beautiful rolling hills to fantastic pipes and sand traps. One to four players can enter a tournament, which rewards skillful play with trophies, badges, prizes, and secrets.","Genre(s): Sports, Traditional, Golf, Arcade",81,8.1,Camelot Software Planning,N/A,"Jul 29, 2003",E
MARIO KART: DOUBLE DASH!!,"The Mushroom Kingdom just got a whole lot more hectic as Mario and friends double up for furious kart racing. This time around, each kart holds two racers that can switch places at any time, so choose from a huge cast of favorites and pair them up any way you see fit. The character in front handles the driving duties, while the character in the rear doles out damage with six normal items and eight special items that only specific characters can use. Get ready for some intense multiplayer mayhem with your favorite characters, including Mario, Luigi, Donkey Kong, Peach, Bowser, and Koopa.","Genre(s): Driving, Racing, Kart",87,8.6,Nintendo,N/A,"Nov 17, 2003",E
MARIO PARTY 4,"Toad, Koopa, and other party-planning pranksters have hidden birthday presents for their closest friends inside the Party Cube. To win the presents, Mario, Yoshi, Peach, and other Mushroom Kingdom favorites will have to plunge into a circus of minigame trickery. As always, keep an eye out for Bowser and his trouble-making goons. Even Whomp and Thwomp have rockin' surprises for you in their Extra Room. Packed with surprises, wild multiplayer action, and zany challenges, Mario Party 4 is your ticket to a good time.","Genre(s): Miscellaneous, Party",70,7.7,Hudson,N/A,"Oct 21, 2002",E
