title,description,genres,meta_score,user_score,developer,platform,release_date,rating
CATZ,"Catz is a pet simulation game that lets owners name, train and play with adorable kittens. Players adopt a customized kitten from one of thirteen different breeds. Gamers will earn their kitten’s love and loyalty by remembering to feed, groom or play with it. Toys and accessories can be purchased for the kitten from the in-game store. Kittens can communicate with their owners through a variety realistic sounds effects including purring and different types of meows. [Ubisoft]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life, Pet",N/A,5.2,Powerhead Games,N/A,"Nov 30, 2006",E
CAVE STORY,"Cave Story takes you into a rare world where a curious race of innocent rabbit-like creatures, called Mimiga, run free. You wake up in a dark cave with no memory of who you are, where you came from or why youâ€™re in such a place. Uncovering Mimiga Village you discover that the once-carefree Mimiga are in danger at the hands of a maniacal scientist. Their only hope rests squarely on the shoulders of a quiet, amnesiac boy who canâ€™t remember his own name. Take control and learn the origins of this worldâ€™s power, stop the delusional villain and save the Mimiga.","Genre(s): Action, Platformer, Platformer, 2D, 2D, , Metroidvania",N/A,8.0,Nicalis,N/A,"Nov 29, 2010",E10+
CESAR MILLAN'S DOG WHISPERER,"Cesar Millan's Dog Whisperer uses interactive games to teach Cesar Millan's world-renowned methodology and help owners understand how their dogs' minds work. The player is confronted with 40 different common dog issues and, using Cesar Millan's guidance, learns how to deal with each of them. [Ubisoft]","Genre(s): Simulation, General, General",N/A,7.8,Ubisoft,N/A,"Oct 15, 2008",N/A
CHALLENGE ME: BRAIN PUZZLES,"Relax, Play and improve your mind. Challenge Me: Brain Puzzles, with its extended gameplay and variety of features, gives you the chance to test yourself while having fun. Guaranteed to stimulate and surprise with hours of gameplay to keep you entertained, Challenge Me: Brain Puzzles is a relaxing and entertaining way to keep your mind challenged and stimulated. Challenge Me: Brain Puzzles not only offers a thousand puzzles of all challenge levels, it incorporates two of the most popular number based puzzles, Sudoku & Picture Logic! Challenge Me: Brain Puzzles will not only bring you hours of fun and relaxation, it may also improve your mental skills. [Oxygen]","Genre(s): Miscellaneous, Puzzle, Edutainment, Edutainment, Logic",65,tbd,Oxygen Interactive,N/A,"May 18, 2009",N/A
CHALLENGE ME: BRAIN PUZZLES 2,"Challenge Me: Brain Puzzles 2 brings more brain boggling number puzzles with seven great games, including Sudoku, Towers, Number Soup and Squares. With most puzzles generated from new each time you start a game, there are limitless possibilities!","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,O-Games,N/A,"Nov 23, 2010",N/A
CHALLENGE ME: MATH WORKOUT,"(Also known as ""Challenge Me: Math Workout"") Challenge Me: Maths Workout! Challenge Me: Maths Workout is the second game to be released in the Challenge Me series after Challenge Me: Brain Puzzles. Incorporating two number puzzle games, Challenge Me: Maths Workout will not only bring you hours of fun and relaxation, it may also improve your Maths skills. Hidden Logic! In hidden logic you must guess the value of your opponent’s cards whilst stopping them from guessing yours. Initially the cards are facedown on the Nintendo DS screen - a correct guess (from 1-11) will reveal the card. Play to reveal all of your opponents cards before they reveal yours! Formulate! Formulate! is a numbers game that uses equations and cards to formulate answers. Each card, numbered 1-9 is also associated with a mathematical symbol such as +, - , x or ÷. You must move the cards around the screen to create a correct formula. Formulate! is a great way to sharpen up your arithmetic skills while relaxing at home or battling the hordes on the tube or bus. [Oxygen Interactive]","Genre(s): Miscellaneous, Edutainment, Edutainment",49,tbd,Oxygen Interactive,N/A,"May 15, 2009",N/A
CHALLENGE ME: WORD PUZZLES,"Challenge Me: Word Puzzles is a compilation of seven fun word based puzzles including Anagrams, Word Search and Conundrum, designed to improve your vocabulary and concentration. There will be hours of entertainment as there are limitless combinations!","Genre(s): Miscellaneous, Puzzle, Puzzle, Edutainment, Logic, General",N/A,tbd,O-Games,N/A,"Sep 27, 2011",N/A
CHAMELEON,"This puzzle game offers players simple controls that are easy to get into along with competitive play as you attempt to match colors on your playfield. The game features several playable characters along with a bonus character. Each character has her own special power, which can be used to hinder the opponent. Wireless play and a variety of rule sets bring great replay-ability to this addictive game. [UFO Interactive]","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",N/A,tbd,Starfish,N/A,"Aug 6, 2007",E
CHAMPIONSHIP PONY,"Experience the excitement of competing in three day events across six different countries. Can you test yourself in some of the toughest events worldwide? You'll play the role of a young rider who trains and rides horses for competitions consisting of Cross Country, Show Jumping, and Dressage events. Through training, increase your horse's abilities to increase their winning potential. Purchase and train horses to compete and win in three day events around the globe. With each level of competition comes greater rewards and the ability to purchase more horses. Easy to pick up and play, Championship Horse allows you to train, customize and nurture your horses as often as you wish. [Destination Software]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,Coyote Console,N/A,"Mar 20, 2008",E
CHAOTIC: SHADOW WARRIORS,"The videogame, based on the popular trading card game and animated television series Chaotic, is a thrilling and highly addictive blend of exploratory action, role playing and turn-based strategic gameplay. In Chaotic: Shadow Warriors players take on the role of Tom, the lead character from the animated series, and explore the vast world of Perim, scouring the lush environments for powerful Mugic (magic) spells, Battlegear and new Creatures to collect. The single player story, created by the TV show's writers, lets players engage in intense and dramatic battles while watching their favorite characters come to life. [Activision]","Genre(s): Action, Strategy, Miscellaneous, General, Turn-Based, Card Battle",N/A,tbd,FUN Labs,N/A,"Nov 10, 2009",N/A
CHARLOTTE'S WEB,"Playing as Wilbur the pig or Templeton the rat, gamers will be drawn into engaging tasks as they explore four worlds including Zuckerman's Barn, a Junkyard, the Countryside and the County Fair, each containing numerous challenging levels. Along the way, players will meet and interact with truly memorable characters from the movie including Charlotte, Wilbur's best friend and confidante, who requires aid in finding her missing spider hatchlings; and Gussy the goose, who needs help locating and hatching her goslings. The GBA and DS versions feature additional entertaining mini-games, such as Ring Toss and Bumper Cars, that are hidden throughout the multiple levels. The mini-games are designed for easy pick up and playability and will keep gamers coming back to the fascinating world of Charlotte's Web. The Nintendo DS version contains numerous extras that maximize the handheld's unique capabilities; including stylus support and wireless multiplayer for up to four players. An additional, unlockable mini-game, where gamers can play as Fern and care for Wilbur, is also waiting to be discovered. [Sega]","Genre(s): Action, General, General, Platformer, 2D",60,tbd,Backbone Entertainment,N/A,"Nov 14, 2006",E
CHARM GIRLS CLUB MY FASHION MALL,"In Charm Girls Club My Fashion Mall for Nintendo DS, you and your BFFs are put in charge of the mall to make it the coolest place ever! Deal with all the ""mall drama"" and transform it from drab to fab!","Genre(s): Role-Playing, Strategy, General, General, Management, Business / Tycoon",N/A,tbd,Electronic Arts,N/A,"Oct 20, 2009",N/A
CHARM GIRLS CLUB MY FASHION SHOW,In Charm Girls Club My Fashion Show for Nintendo DS girls will take on fashion design challenges to become the ultimate Fashion Megastar!,"Genre(s): Role-Playing, Simulation, General, General, Virtual, Career",N/A,tbd,Electronic Arts,N/A,"Oct 20, 2009",N/A
CHARM GIRLS CLUB MY PERFECT PROM,"In Charm Girls Club My Perfect Prom for Nintendo DS, players go through the thrills and drama of planning, fundraising, decorating, getting ready and attending the big night!","Genre(s): Action, Simulation, General, General, Virtual, Virtual Life",N/A,tbd,Griptonite Games,N/A,"Oct 20, 2009",N/A
